Event_ID,Target_ID,Debris_ID,Miss_Distance_km,Relative_Velocity_kms,Collision_Angle_deg,Covariance_Trace,Collision_Probability,Risk_Label
EVT_81967,34747,98260,3.068,12.472,161.6,89.148,0.25191,SAFE
EVT_81968,41734,88404,3.112,6.494,33.1,134.383,0.73318,MEDIUM
EVT_81969,36567,81113,24.893,11.7,30.5,114.742,0.06678,SAFE
EVT_81970,37124,92924,23.302,7.502,100.8,333.085,0.07295,SAFE
EVT_81971,48935,97475,33.318,14.579,109.8,217.225,0.23874,SAFE
EVT_81972,27032,81120,6.205,9.824,8.4,409.605,0.71877,MEDIUM
EVT_81973,36313,99335,20.723,11.202,27.6,318.122,0.1019,SAFE
EVT_81974,48181,99834,18.217,11.559,137.8,294.964,0.10562,SAFE
EVT_81975,33686,88180,54.007,8.5,12.9,219.118,0.22449,SAFE
EVT_81976,40004,82309,14.522,5.677,63.3,353.432,0.11029,SAFE
EVT_81977,33826,97655,28.036,9.215,38.7,247.653,0.12675,SAFE
EVT_81978,37042,85601,5.763,9.474,106.0,297.146,0.34209,MEDIUM
EVT_81979,20069,86375,22.319,8.984,165.7,450.224,0.25567,SAFE
EVT_81980,40199,87835,2.884,8.0,179.3,394.725,0.73174,MEDIUM
EVT_81981,33702,91731,16.468,14.312,32.6,61.094,0.25829,SAFE
EVT_81982,40935,96039,11.627,12.762,159.9,37.497,0.27784,SAFE
EVT_81983,33321,83090,11.765,9.933,3.0,338.13,0.04726,SAFE
EVT_81984,48547,89244,20.127,6.153,82.2,121.617,0.1536,SAFE
EVT_81985,32713,96852,0.443,9.872,149.9,191.473,0.78832,MEDIUM
EVT_81986,48124,99110,10.993,12.8,2.5,132.456,0.0949,SAFE
EVT_81987,48302,82143,5.795,9.811,65.1,395.73,0.34519,MEDIUM
EVT_81988,35934,80022,2.19,14.567,87.0,456.021,0.36576,MEDIUM
EVT_81989,34158,96871,8.604,12.296,85.8,237.334,0.55634,MEDIUM
EVT_81990,28601,97567,5.508,7.259,52.9,346.793,0.71792,MEDIUM
EVT_81991,40162,98431,26.191,5.194,121.8,498.099,0.13518,SAFE
EVT_81992,27395,86573,70.043,12.854,2.5,495.063,0.04508,SAFE
EVT_81993,33812,91982,17.249,12.961,36.7,180.657,0.13478,SAFE
EVT_81994,27435,86489,1.178,8.137,95.4,449.582,0.91167,HIGH
EVT_81995,43276,93783,6.054,12.355,77.9,80.993,0.03853,SAFE
EVT_81996,44996,88971,2.276,8.582,48.8,181.752,0.62382,MEDIUM
EVT_81997,36616,85162,1.188,9.925,145.2,234.18,0.49064,MEDIUM
EVT_81998,20436,92428,3.866,9.691,147.0,58.642,0.12571,SAFE
EVT_81999,35258,95081,2.081,13.692,90.8,94.457,0.07448,SAFE
EVT_82000,43461,86401,6.389,14.524,40.2,455.045,0.5428,MEDIUM
EVT_82001,31843,91198,14.099,9.279,119.5,467.425,0.0655,SAFE
EVT_82002,30227,90818,1.252,8.185,158.1,329.79,0.85205,HIGH
EVT_82003,31366,89746,17.639,13.677,49.0,39.233,0.07047,SAFE
EVT_82004,32432,92049,46.683,6.776,89.7,50.666,0.19628,SAFE
EVT_82005,30422,92230,23.113,13.553,112.0,434.131,0.06227,SAFE
EVT_82006,24896,80280,3.241,7.777,53.4,325.053,0.33566,MEDIUM
EVT_82007,40387,83306,23.014,6.269,148.3,94.254,0.23327,SAFE
EVT_82008,24294,96053,15.53,8.772,68.0,405.942,0.10714,SAFE
EVT_82009,35028,97498,1.573,7.855,21.9,36.548,0.21802,SAFE
EVT_82010,48212,91436,29.02,6.625,134.6,294.14,0.1043,SAFE
EVT_82011,35829,80798,30.379,9.626,43.0,442.388,0.17951,SAFE
EVT_82012,44189,91989,18.053,11.029,166.2,492.238,0.04956,SAFE
EVT_82013,43485,99654,4.267,11.445,155.0,292.855,0.66463,MEDIUM
EVT_82014,25289,81875,6.476,12.235,17.9,58.369,0.1667,SAFE
EVT_82015,42150,86660,11.534,10.547,129.9,196.126,0.14023,SAFE
EVT_82016,25564,81821,4.244,8.212,32.0,167.193,0.75944,MEDIUM
EVT_82017,35126,81436,11.183,10.051,126.0,247.906,0.0069,SAFE
EVT_82018,29848,83552,23.892,6.953,81.5,221.068,0.12381,SAFE
EVT_82019,43494,95734,15.644,14.293,128.2,478.941,0.25665,SAFE
EVT_82020,27602,84962,45.225,10.579,0.3,262.957,0.0429,SAFE
EVT_82021,27360,81329,35.522,7.997,46.6,492.759,0.09679,SAFE
EVT_82022,45053,95400,11.405,7.401,23.6,404.465,0.23994,SAFE
EVT_82023,35665,95113,0.635,5.423,66.3,353.124,0.88346,HIGH
EVT_82024,42194,82014,33.291,8.148,133.2,281.999,0.16879,SAFE
EVT_82025,34532,90837,1.924,7.449,78.7,14.384,0.02297,SAFE
EVT_82026,21199,81925,3.284,13.316,8.1,349.25,0.58412,MEDIUM
EVT_82027,49634,84039,1.053,7.916,158.4,210.205,0.47915,MEDIUM
EVT_82028,34931,81997,1.058,6.235,42.5,352.074,0.85346,HIGH
EVT_82029,33833,93107,20.644,11.372,91.4,184.479,0.00619,SAFE
EVT_82030,39662,85591,8.554,13.765,53.5,209.894,0.78022,MEDIUM
EVT_82031,46050,89200,4.955,7.746,53.5,82.704,0.05558,SAFE
EVT_82032,43462,84509,35.755,6.48,51.2,49.29,0.06684,SAFE
EVT_82033,25226,85233,60.057,6.903,156.9,422.366,0.23124,SAFE
EVT_82034,30753,92724,3.635,8.286,151.4,31.465,0.25361,SAFE
EVT_82035,40690,96743,14.513,13.927,97.5,196.464,0.00242,SAFE
EVT_82036,20887,94042,11.995,7.959,177.3,304.988,0.22093,SAFE
EVT_82037,43383,92386,7.347,13.798,131.5,434.247,0.44249,MEDIUM
EVT_82038,40103,86331,12.624,7.691,61.3,179.508,0.08288,SAFE
EVT_82039,42362,84699,13.6,10.403,74.0,306.853,0.16688,SAFE
EVT_82040,42548,83631,4.551,9.903,2.8,287.923,0.74241,MEDIUM
EVT_82041,22831,86397,22.108,13.482,19.8,289.733,0.09751,SAFE
EVT_82042,48652,95697,2.84,5.841,26.3,249.171,0.35779,MEDIUM
EVT_82043,23208,80708,2.521,14.181,38.8,407.138,0.34437,MEDIUM
EVT_82044,25770,95696,0.65,8.215,71.3,155.659,0.76982,MEDIUM
EVT_82045,23380,83617,4.5,5.364,155.8,269.149,0.73456,MEDIUM
EVT_82046,20507,87757,20.165,5.821,41.2,172.394,0.26459,SAFE
EVT_82047,45297,94516,6.174,6.289,153.0,204.824,0.69535,MEDIUM
EVT_82048,49614,95100,33.969,10.815,163.5,315.876,0.08728,SAFE
EVT_82049,24291,94877,33.721,9.424,1.6,496.36,0.08364,SAFE
EVT_82050,20171,87342,9.579,11.415,173.4,187.213,0.41063,MEDIUM
EVT_82051,31784,90614,17.319,13.095,78.9,316.943,0.10618,SAFE
EVT_82052,25101,80601,18.984,8.368,1.5,352.889,0.24369,SAFE
EVT_82053,37623,83639,13.761,11.949,40.3,13.258,0.0732,SAFE
EVT_82054,32965,93835,44.204,11.074,47.8,256.358,0.1571,SAFE
EVT_82055,23495,99547,5.772,12.138,171.4,84.15,0.09889,SAFE
EVT_82056,36658,88879,24.927,12.054,138.4,466.317,0.20189,SAFE
EVT_82057,49515,90908,52.703,12.06,36.9,353.317,0.03693,SAFE
EVT_82058,42945,80024,15.597,5.874,42.5,298.578,0.10262,SAFE
EVT_82059,48922,97427,16.356,13.075,19.2,440.254,0.20497,SAFE
EVT_82060,36167,84325,0.413,6.878,10.1,49.183,0.21516,SAFE
EVT_82061,48017,82300,17.245,11.992,142.0,215.391,0.21994,SAFE
EVT_82062,31293,85634,12.99,10.71,156.4,267.491,0.21957,SAFE
EVT_82063,20906,96276,24.287,11.833,113.9,387.078,0.17958,SAFE
EVT_82064,29172,83726,37.394,11.13,94.5,100.766,0.092,SAFE
EVT_82065,35663,89689,10.203,6.595,69.8,281.229,0.1272,SAFE
EVT_82066,21541,98752,6.386,13.368,135.9,271.232,0.62998,MEDIUM
EVT_82067,35676,95359,11.077,10.776,90.3,480.434,0.05651,SAFE
EVT_82068,33390,86160,13.555,6.928,19.9,253.413,0.07186,SAFE
EVT_82069,38702,97539,9.056,8.024,38.6,497.67,0.44199,MEDIUM
EVT_82070,41953,86601,3.863,10.815,134.9,48.482,0.19539,SAFE
EVT_82071,38288,97039,15.858,12.036,74.5,182.039,0.12527,SAFE
EVT_82072,42086,87015,6.687,9.013,106.4,115.183,0.43078,MEDIUM
EVT_82073,33206,96201,6.721,9.627,19.6,159.379,0.69414,MEDIUM
EVT_82074,42377,94619,22.961,13.407,45.3,410.359,0.0665,SAFE
EVT_82075,48126,93601,57.229,10.883,66.6,210.368,0.28996,SAFE
EVT_82076,47927,85783,3.355,12.501,63.6,53.36,0.2813,SAFE
EVT_82077,38500,95518,11.761,7.932,67.1,211.867,0.11965,SAFE
EVT_82078,30117,98296,57.632,8.376,143.6,356.376,0.19548,SAFE
EVT_82079,49822,84603,1.253,14.113,103.4,269.448,0.75016,MEDIUM
EVT_82080,32477,99223,12.447,13.133,17.3,292.845,0.1628,SAFE
EVT_82081,29084,94261,7.469,5.842,142.7,142.715,0.73063,MEDIUM
EVT_82082,34906,89704,1.528,12.236,96.8,71.302,0.01134,SAFE
EVT_82083,35911,80005,8.531,13.343,21.5,193.095,0.53306,MEDIUM
EVT_82084,29037,99738,21.753,11.21,171.1,318.237,0.2783,SAFE
EVT_82085,29914,82917,23.568,8.228,77.4,295.01,0.21818,SAFE
EVT_82086,40265,81960,31.509,12.103,164.5,61.084,0.18774,SAFE
EVT_82087,26026,80512,22.548,7.808,8.5,282.5,0.16272,SAFE
EVT_82088,31930,89391,6.391,9.002,37.0,142.686,0.30026,MEDIUM
EVT_82089,25673,99665,4.962,10.139,171.3,24.735,0.18652,SAFE
EVT_82090,39190,97748,10.912,12.56,167.5,171.146,0.23461,SAFE
EVT_82091,45302,89966,4.81,13.943,157.4,31.031,0.07401,SAFE
EVT_82092,44869,98924,11.849,5.614,74.4,332.01,0.18084,SAFE
EVT_82093,34027,86386,11.073,12.359,1.9,95.455,0.13426,SAFE
EVT_82094,30890,88029,8.874,7.206,111.8,113.959,0.69204,MEDIUM
EVT_82095,31013,83179,0.34,8.571,146.6,284.704,0.60955,MEDIUM
EVT_82096,38418,91334,2.25,11.57,85.8,145.239,0.66009,MEDIUM
EVT_82097,32624,89471,7.263,14.386,120.5,42.813,0.24953,SAFE
EVT_82098,35075,94890,3.288,7.922,19.5,347.926,0.34258,MEDIUM
EVT_82099,42300,88858,31.705,14.854,16.4,453.15,0.09499,SAFE
EVT_82100,39138,90552,12.343,9.215,168.7,70.136,0.05299,SAFE
EVT_82101,30068,80288,9.017,13.179,74.8,35.434,0.06253,SAFE
EVT_82102,20977,82987,13.38,12.563,175.3,142.846,0.13112,SAFE
EVT_82103,41751,95180,5.202,6.289,107.1,282.808,0.35208,MEDIUM
EVT_82104,24755,98436,1.466,9.763,84.3,437.992,0.81625,HIGH
EVT_82105,24412,91306,3.279,14.245,99.3,124.777,0.72802,MEDIUM
EVT_82106,40777,95948,5.086,14.052,74.6,498.466,0.52547,MEDIUM
EVT_82107,34623,89788,5.258,6.15,89.3,209.415,0.50022,MEDIUM
EVT_82108,47219,94100,17.146,9.205,17.5,146.57,0.22769,SAFE
EVT_82109,43021,90574,0.586,10.457,78.5,254.184,0.3997,MEDIUM
EVT_82110,22773,83921,10.405,6.601,50.5,224.555,0.27314,SAFE
EVT_82111,40711,82345,3.712,13.979,97.7,153.964,0.57048,MEDIUM
EVT_82112,28536,82920,42.812,9.937,141.6,132.656,0.15985,SAFE
EVT_82113,43249,82142,8.438,5.405,122.8,104.202,0.31151,MEDIUM
EVT_82114,30022,95346,2.077,7.726,40.6,220.38,0.48559,MEDIUM
EVT_82115,37548,95309,20.235,13.443,147.6,395.905,0.09453,SAFE
EVT_82116,38191,97324,15.716,8.265,33.3,482.352,0.25638,SAFE
EVT_82117,33759,84406,0.95,12.965,137.1,103.036,0.34579,MEDIUM
EVT_82118,42053,97360,12.974,11.54,102.9,268.528,0.25143,SAFE
EVT_82119,33105,95348,0.065,5.76,49.0,291.42,0.54646,MEDIUM
EVT_82120,43413,80721,28.693,8.356,117.2,135.444,0.12964,SAFE
EVT_82121,31282,92374,1.797,14.938,175.5,201.578,0.6506,MEDIUM
EVT_82122,24248,87420,14.871,6.391,162.5,345.287,0.26135,SAFE
EVT_82123,48108,86787,4.125,9.722,65.4,412.861,0.66507,MEDIUM
EVT_82124,49259,88371,7.192,14.184,81.0,90.759,0.13448,SAFE
EVT_82125,39814,91423,39.118,12.948,29.1,482.066,0.25792,SAFE
EVT_82126,28385,96427,16.976,9.145,151.3,345.117,0.10031,SAFE
EVT_82127,30230,98228,8.198,7.653,94.6,134.066,0.37753,MEDIUM
EVT_82128,39008,93273,2.315,5.255,143.6,333.889,0.46877,MEDIUM
EVT_82129,41825,85010,31.009,9.001,178.5,268.96,0.20947,SAFE
EVT_82130,21390,99843,1.193,11.456,144.9,292.428,0.5096,MEDIUM
EVT_82131,23189,86844,4.138,12.581,112.7,352.192,0.77918,MEDIUM
EVT_82132,28002,90022,39.163,8.457,53.1,51.651,0.03738,SAFE
EVT_82133,27563,98793,13.788,8.211,122.4,24.738,0.16269,SAFE
EVT_82134,20429,84208,45.989,9.033,58.2,159.332,0.17631,SAFE
EVT_82135,33205,90893,8.55,14.651,7.0,115.839,0.44772,MEDIUM
EVT_82136,45411,96019,8.843,12.351,52.2,118.027,0.30246,MEDIUM
EVT_82137,21276,95657,0.929,11.542,138.2,470.568,0.85368,HIGH
EVT_82138,45325,92012,3.426,8.184,16.2,194.916,0.32805,MEDIUM
EVT_82139,28795,90825,2.283,14.649,173.8,330.563,0.59972,MEDIUM
EVT_82140,25628,92904,8.226,13.754,64.2,303.259,0.53743,MEDIUM
EVT_82141,31537,89032,9.909,12.557,42.5,289.557,0.6083,MEDIUM
EVT_82142,49750,90341,11.062,5.285,96.8,137.855,0.02743,SAFE
EVT_82143,46752,83538,3.953,6.786,12.8,30.312,0.04283,SAFE
EVT_82144,46396,81492,10.669,13.286,141.9,302.681,0.23542,SAFE
EVT_82145,49682,93025,27.745,13.839,158.4,303.322,0.1019,SAFE
EVT_82146,33151,82074,24.261,14.822,146.9,50.386,0.18016,SAFE
EVT_82147,27387,90627,11.382,7.722,38.1,240.559,0.10843,SAFE
EVT_82148,45389,87322,19.824,13.236,115.6,352.285,0.15405,SAFE
EVT_82149,47234,93367,8.826,10.988,164.9,433.977,0.45811,MEDIUM
EVT_82150,30117,91287,4.385,7.575,51.7,109.446,0.71755,MEDIUM
EVT_82151,44831,84135,20.575,11.892,15.1,87.57,0.10363,SAFE
EVT_82152,25256,87259,3.914,10.609,171.2,321.958,0.50217,MEDIUM
EVT_82153,37219,98594,3.699,8.716,27.3,343.126,0.41037,MEDIUM
EVT_82154,48339,84720,38.977,11.486,29.2,236.689,0.00133,SAFE
EVT_82155,48288,97353,24.06,11.018,168.8,452.618,0.21535,SAFE
EVT_82156,45213,84662,3.131,11.27,154.0,316.025,0.56529,MEDIUM
EVT_82157,36814,90861,31.17,7.789,155.1,363.673,0.04063,SAFE
EVT_82158,43168,88175,3.087,13.251,31.7,338.932,0.72605,MEDIUM
EVT_82159,27772,80138,36.534,13.058,169.5,130.372,0.04955,SAFE
EVT_82160,45503,84654,1.479,8.047,95.9,101.727,0.49058,MEDIUM
EVT_82161,26355,88280,11.324,6.514,101.3,409.614,0.19731,SAFE
EVT_82162,31451,96831,0.019,6.291,11.5,325.48,0.97187,HIGH
EVT_82163,36865,80277,20.626,10.677,149.9,163.71,0.17557,SAFE
EVT_82164,49389,81931,11.546,14.816,23.2,182.11,0.18805,SAFE
EVT_82165,47387,96063,17.033,14.586,45.9,256.096,0.11507,SAFE
EVT_82166,45305,88478,4.503,6.572,167.7,403.412,0.70749,MEDIUM
EVT_82167,41575,86041,14.723,8.438,177.1,285.71,0.02132,SAFE
EVT_82168,29943,80785,6.764,6.171,10.9,62.438,0.13707,SAFE
EVT_82169,49689,87639,25.133,13.791,138.1,297.815,0.27439,SAFE
EVT_82170,44854,95791,3.199,5.55,149.5,237.421,0.62175,MEDIUM
EVT_82171,42821,94174,12.069,12.313,4.2,130.87,0.09177,SAFE
EVT_82172,20178,83704,41.709,13.916,138.2,227.469,0.05985,SAFE
EVT_82173,36039,93498,4.489,5.457,5.3,330.239,0.38066,MEDIUM
EVT_82174,23583,80043,46.841,14.73,85.7,147.35,0.15267,SAFE
EVT_82175,38368,98517,2.441,6.967,40.7,281.956,0.50125,MEDIUM
EVT_82176,40769,96936,3.696,11.771,24.8,190.668,0.59201,MEDIUM
EVT_82177,36894,93441,0.258,14.755,0.1,406.523,0.85128,HIGH
EVT_82178,35244,92074,44.706,6.483,51.1,129.204,0.01235,SAFE
EVT_82179,23180,82777,11.683,14.628,7.1,29.66,0.20528,SAFE
EVT_82180,23141,85007,16.167,6.479,117.4,333.183,0.17454,SAFE
EVT_82181,22427,90732,23.532,7.643,143.4,66.456,0.08724,SAFE
EVT_82182,41540,96201,26.244,9.085,124.7,375.042,0.19552,SAFE
EVT_82183,24843,83924,6.145,12.973,140.4,485.752,0.44107,MEDIUM
EVT_82184,44473,86681,15.656,9.555,95.2,489.594,0.27175,SAFE
EVT_82185,25012,90147,35.859,14.938,11.6,23.711,0.03531,SAFE
EVT_82186,29152,96273,20.403,5.519,158.0,292.664,0.00979,SAFE
EVT_82187,31551,82400,5.129,7.135,110.8,175.4,0.5329,MEDIUM
EVT_82188,42319,84149,12.292,7.862,94.5,312.102,0.01745,SAFE
EVT_82189,30839,84985,13.196,13.45,85.1,355.091,0.03122,SAFE
EVT_82190,20824,96011,7.718,13.411,24.2,329.561,0.71969,MEDIUM
EVT_82191,47838,98023,7.615,5.876,134.0,135.647,0.31378,MEDIUM
EVT_82192,21367,94234,0.578,9.705,134.0,478.923,0.80317,HIGH
EVT_82193,31988,95186,15.04,5.363,179.7,417.017,0.04914,SAFE
EVT_82194,45795,97322,2.411,12.185,62.1,140.905,0.75789,MEDIUM
EVT_82195,36044,86672,0.71,12.9,176.7,275.338,0.73497,MEDIUM
EVT_82196,21974,80700,18.164,9.154,110.4,431.341,0.08915,SAFE
EVT_82197,35123,85466,1.292,8.366,52.2,317.495,0.97841,HIGH
EVT_82198,38681,86680,7.909,9.497,86.9,162.386,0.69917,MEDIUM
EVT_82199,43458,98890,6.328,12.347,156.7,488.89,0.33801,MEDIUM
EVT_82200,49730,87006,8.131,7.098,39.7,64.31,0.01788,SAFE
EVT_82201,35082,86096,36.064,6.827,46.8,128.21,0.01659,SAFE
EVT_82202,49242,92921,17.18,14.399,57.4,27.118,0.17965,SAFE
EVT_82203,45263,93184,22.0,8.842,8.3,295.171,0.16157,SAFE
EVT_82204,34830,88554,54.361,13.14,168.4,218.448,0.09858,SAFE
EVT_82205,20664,82550,15.361,12.864,58.4,61.322,0.20459,SAFE
EVT_82206,43187,80116,5.151,13.813,18.3,478.926,0.55327,MEDIUM
EVT_82207,29024,80568,4.892,6.863,116.6,221.539,0.75348,MEDIUM
EVT_82208,34981,94079,4.906,14.762,93.0,258.357,0.30282,MEDIUM
EVT_82209,30392,88778,9.303,8.424,131.9,370.696,0.49954,MEDIUM
EVT_82210,30324,86010,16.908,9.448,10.5,480.001,0.08219,SAFE
EVT_82211,47638,89478,16.467,10.611,149.3,196.629,0.28897,SAFE
EVT_82212,40140,90826,3.384,14.375,173.4,43.77,0.01272,SAFE
EVT_82213,30425,85918,18.815,11.914,106.9,462.794,0.14023,SAFE
EVT_82214,30990,96105,8.283,5.482,100.0,428.982,0.6499,MEDIUM
EVT_82215,38548,86597,2.902,9.513,9.2,496.023,0.35959,MEDIUM
EVT_82216,45795,83416,1.974,5.886,79.9,366.073,0.89574,HIGH
EVT_82217,31528,94394,6.122,8.238,111.1,228.016,0.68609,MEDIUM
EVT_82218,43107,87078,8.257,10.762,93.5,178.437,0.42148,MEDIUM
EVT_82219,24999,82423,4.982,10.429,76.5,465.554,0.52477,MEDIUM
EVT_82220,41256,85903,2.905,10.56,25.2,337.782,0.56188,MEDIUM
EVT_82221,25731,91110,5.269,10.766,178.7,10.56,0.18912,SAFE
EVT_82222,43158,95614,7.59,11.737,18.9,201.018,0.34086,MEDIUM
EVT_82223,22366,92072,0.394,13.501,63.1,63.487,0.03213,SAFE
EVT_82224,32654,94566,0.24,13.198,147.2,184.081,0.34513,MEDIUM
EVT_82225,45585,91001,18.023,5.866,177.2,241.465,0.01972,SAFE
EVT_82226,26382,80845,41.507,12.917,119.4,335.559,0.13345,SAFE
EVT_82227,25455,93009,2.501,6.69,78.5,161.063,0.39686,MEDIUM
EVT_82228,41911,86833,8.112,9.141,171.9,241.847,0.59052,MEDIUM
EVT_82229,29937,88414,20.558,7.144,3.4,52.999,0.06046,SAFE
EVT_82230,37385,92201,6.183,7.225,136.1,432.819,0.48465,MEDIUM
EVT_82231,45105,80475,1.946,14.934,58.6,421.501,0.93309,HIGH
EVT_82232,22881,90556,37.574,14.094,176.7,300.049,0.07528,SAFE
EVT_82233,43697,90668,22.624,10.331,86.5,497.449,0.2887,SAFE
EVT_82234,44151,91882,28.673,8.522,7.2,19.622,0.09845,SAFE
EVT_82235,46195,86093,9.53,11.363,64.7,52.95,0.10898,SAFE
EVT_82236,36581,96522,5.058,10.668,36.4,473.084,0.63865,MEDIUM
EVT_82237,34532,80185,17.951,5.817,117.0,496.019,0.28062,SAFE
EVT_82238,47169,94886,9.906,10.414,155.6,115.457,0.34803,MEDIUM
EVT_82239,40984,91930,14.92,14.405,53.7,477.101,0.01463,SAFE
EVT_82240,46722,88823,10.099,6.891,95.9,295.361,0.15116,SAFE
EVT_82241,24431,88615,20.289,11.955,78.2,31.839,0.09382,SAFE
EVT_82242,38187,84718,58.912,12.287,51.8,435.425,0.26077,SAFE
EVT_82243,35284,95226,5.368,10.176,149.9,387.025,0.60303,MEDIUM
EVT_82244,28562,91416,5.91,9.134,146.3,150.353,0.76977,MEDIUM
EVT_82245,39082,84353,1.678,8.564,69.3,450.444,0.8492,HIGH
EVT_82246,30837,82751,11.938,12.826,127.8,50.388,0.2399,SAFE
EVT_82247,42837,89668,15.22,12.469,36.0,474.389,0.10563,SAFE
EVT_82248,38211,92447,4.415,6.177,56.9,51.966,0.28035,SAFE
EVT_82249,28600,85087,9.783,13.746,151.9,250.676,0.46811,MEDIUM
EVT_82250,41594,90037,23.69,6.271,117.7,479.879,0.11108,SAFE
EVT_82251,21357,89239,8.771,11.962,39.5,92.641,0.27879,SAFE
EVT_82252,29607,85915,45.49,13.991,145.5,291.879,0.26752,SAFE
EVT_82253,32539,84773,16.664,11.159,45.1,352.734,0.13459,SAFE
EVT_82254,30209,88066,1.092,14.01,59.9,416.58,0.96844,HIGH
EVT_82255,24555,82854,2.1,9.832,156.2,161.837,0.7378,MEDIUM
EVT_82256,20052,98209,22.722,9.682,127.8,217.104,0.24816,SAFE
EVT_82257,43920,99325,13.443,13.633,85.9,345.356,0.10652,SAFE
EVT_82258,21871,93278,9.419,6.848,108.9,382.817,0.53448,MEDIUM
EVT_82259,28237,91680,1.108,9.952,51.7,60.402,0.17366,SAFE
EVT_82260,21166,90277,3.383,13.577,102.0,180.808,0.51778,MEDIUM
EVT_82261,45099,95612,0.568,10.42,18.6,460.427,0.82481,HIGH
EVT_82262,23545,97733,6.341,7.973,168.8,244.993,0.54876,MEDIUM
EVT_82263,39702,93365,18.97,10.4,130.7,415.442,0.1794,SAFE
EVT_82264,37894,92926,2.98,7.63,123.7,425.986,0.45531,MEDIUM
EVT_82265,49345,81439,2.695,11.267,44.3,276.898,0.34036,MEDIUM
EVT_82266,45213,87418,13.903,5.234,151.9,479.251,0.18226,SAFE
EVT_82267,30728,96971,5.308,8.299,114.8,330.318,0.50587,MEDIUM
EVT_82268,31928,88209,21.241,13.313,44.6,195.689,0.08579,SAFE
EVT_82269,37797,93059,6.566,8.322,88.8,297.585,0.67187,MEDIUM
EVT_82270,20045,81577,8.667,7.712,149.9,34.117,0.03545,SAFE
EVT_82271,45137,84613,28.103,5.858,115.5,410.235,0.11875,SAFE
EVT_82272,37293,94184,4.435,9.296,131.4,117.322,0.56244,MEDIUM
EVT_82273,24176,92694,24.105,8.847,50.5,335.774,0.09714,SAFE
EVT_82274,35653,80367,26.187,14.695,20.9,250.549,0.20506,SAFE
EVT_82275,29663,96372,5.2,11.451,166.6,195.792,0.3021,MEDIUM
EVT_82276,24825,91598,22.132,7.033,126.2,53.994,0.28606,SAFE
EVT_82277,20840,95678,9.236,10.506,172.0,50.303,0.09213,SAFE
EVT_82278,26066,99093,1.614,6.02,52.7,336.364,0.96935,HIGH
EVT_82279,49571,96749,11.945,9.634,86.7,423.068,0.05991,SAFE
EVT_82280,30051,96803,11.739,5.467,59.0,164.439,0.17487,SAFE
EVT_82281,32801,90851,3.455,13.61,175.1,88.464,0.15874,SAFE
EVT_82282,37289,91446,6.598,6.825,142.6,165.902,0.44604,MEDIUM
EVT_82283,30971,85264,0.878,10.732,43.6,400.773,0.97301,HIGH
EVT_82284,28155,90931,3.083,6.472,109.6,67.076,0.28855,SAFE
EVT_82285,23534,86413,6.388,11.169,109.5,456.663,0.31874,MEDIUM
EVT_82286,22838,81150,9.355,12.124,56.5,263.972,0.42154,MEDIUM
EVT_82287,27033,98519,4.925,11.307,57.0,414.547,0.76081,MEDIUM
EVT_82288,43234,93421,4.787,12.686,178.7,58.344,0.27834,SAFE
EVT_82289,41623,80041,0.659,6.427,75.6,274.58,0.60073,MEDIUM
EVT_82290,29734,82333,6.854,13.064,65.7,399.89,0.66945,MEDIUM
EVT_82291,44540,81275,16.319,13.453,83.6,220.856,0.18778,SAFE
EVT_82292,21873,81813,25.414,10.699,75.5,146.358,0.28954,SAFE
EVT_82293,49352,87209,4.484,11.057,61.0,143.387,0.41007,MEDIUM
EVT_82294,21498,86587,12.214,13.444,96.2,172.266,0.09189,SAFE
EVT_82295,44063,80694,13.916,11.323,34.0,474.313,0.10414,SAFE
EVT_82296,30535,89637,42.632,11.299,7.0,17.898,0.15772,SAFE
EVT_82297,22367,80770,10.353,6.833,33.1,18.613,0.13745,SAFE
EVT_82298,20037,93721,1.402,10.405,123.3,405.452,0.96031,HIGH
EVT_82299,38289,81971,26.711,14.653,45.5,102.689,0.16552,SAFE
EVT_82300,39756,91658,15.139,14.421,22.2,336.957,0.04038,SAFE
EVT_82301,23360,89797,2.87,11.113,69.1,410.552,0.7101,MEDIUM
EVT_82302,32059,83366,33.348,7.758,131.5,454.093,0.23301,SAFE
EVT_82303,31962,89540,34.284,10.77,159.8,179.753,0.11169,SAFE
EVT_82304,27962,80330,38.792,6.765,132.8,255.49,0.02183,SAFE
EVT_82305,36274,90007,3.059,7.943,87.4,38.396,0.06209,SAFE
EVT_82306,20605,97106,0.989,7.505,146.8,285.329,0.30619,MEDIUM
EVT_82307,40317,83245,45.244,6.597,44.3,373.792,0.0537,SAFE
EVT_82308,23262,80858,20.304,7.821,87.9,218.952,0.09871,SAFE
EVT_82309,36984,88669,12.674,11.878,118.7,343.971,0.08158,SAFE
EVT_82310,38457,97028,11.961,13.901,143.3,87.998,0.1741,SAFE
EVT_82311,24097,94297,10.753,14.243,149.8,482.104,0.26826,SAFE
EVT_82312,31210,80970,11.955,11.828,25.5,204.144,0.25304,SAFE
EVT_82313,36083,82959,45.527,10.599,33.5,403.09,0.27665,SAFE
EVT_82314,30097,91423,13.264,12.839,79.8,458.133,0.03697,SAFE
EVT_82315,39334,83106,9.772,11.912,143.6,61.653,0.12581,SAFE
EVT_82316,36937,96674,11.188,8.858,144.9,357.979,0.01932,SAFE
